Timestamp, x, y, z, w
1.565968608779292e+18,1.303197613088e-02,-6.717111679288e-03,8.202348233207e-01,5.718390355868e-01
1.5659686087937188e+18,1.316040604019e-02,-6.630303768825e-03,8.202392218287e-01,5.718307981900e-01
1.5659686087993372e+18,1.319093273255e-02,-6.538445303226e-03,8.202905059557e-01,5.717575831291e-01
1.565968608810698e+18,1.329109801327e-02,-6.581459456213e-03,8.202904324613e-01,5.717548753771e-01
1.5659686088192896e+18,1.328683830512e-02,-6.818609428245e-03,8.203395411372e-01,5.716817329075e-01
1.5659686088308767e+18,1.342355999584e-02,-6.842540590353e-03,8.203176309629e-01,5.717096920699e-01
1.5659686088394737e+18,1.344130356791e-02,-6.914756129686e-03,8.202837487286e-01,5.717570192642e-01
1.5659686088539471e+18,1.366626725266e-02,-6.934281282167e-03,8.202740120436e-01,5.717654187238e-01
1.565968608859342e+18,1.346278539362e-02,-7.111784604692e-03,8.202506622901e-01,5.718015625563e-01
1.5659686088707438e+18,1.328065784164e-02,-7.065212580929e-03,8.202841376396e-01,5.717583759205e-01
1.5659686088793457e+18,1.314288896653e-02,-6.981657942271e-03,8.202371491977e-01,5.718299922162e-01
1.565968608893634e+18,1.284027981730e-02,-7.317394201572e-03,8.202620022169e-01,5.717970187710e-01
1.5659686088993219e+18,1.279506473726e-02,-7.438971324036e-03,8.202669390843e-01,5.717893813890e-01
1.565968608911029e+18,1.259183535902e-02,-7.891592146959e-03,8.202471665378e-01,5.718161892098e-01
1.5659686089193797e+18,1.260597839419e-02,-8.108403544793e-03,8.202941172099e-01,5.717454891572e-01
1.56596860893115e+18,1.260639239685e-02,-8.691652177391e-03,8.202484052301e-01,5.718024901752e-01
1.5659686089393065e+18,1.258444131768e-02,-9.141079380214e-03,8.202979170043e-01,5.717249337425e-01
1.565968608952046e+18,1.252812389552e-02,-9.406540936062e-03,8.202468884266e-01,5.717950726666e-01
1.565968608959312e+18,1.253044556594e-02,-9.694323733690e-03,8.202434925547e-01,5.717950864977e-01
1.5659686089708308e+18,1.258548968070e-02,-9.717120750456e-03,8.202522601995e-01,5.717809131577e-01
1.5659686089793014e+18,1.257652743702e-02,-9.966089473287e-03,8.202123917377e-01,5.718340147789e-01
1.565968608993661e+18,1.252641098621e-02,-1.018743208911e-02,8.202388468647e-01,5.717932662679e-01
1.565968608999313e+18,1.268284330602e-02,-1.005802702060e-02,8.201970791643e-01,5.718520201139e-01
1.5659686090107261e+18,1.269433027809e-02,-1.021047677394e-02,8.202098857706e-01,5.718306947226e-01
1.5659686090197932e+18,1.285765994809e-02,-1.020385041837e-02,8.202102821097e-01,5.718265953406e-01
1.5659686090309412e+18,1.271836794992e-02,-1.051331563183e-02,8.201930882942e-01,5.718487660435e-01
1.5659686090394033e+18,1.290309026315e-02,-1.073979265102e-02,8.202444870681e-01,5.717666906613e-01
1.5659686090509606e+18,1.287151452256e-02,-1.093606153024e-02,8.202212002107e-01,5.717970876081e-01
1.5659686090591872e+18,1.329845310673e-02,-1.069593198498e-02,8.202623712491e-01,5.717327964152e-01
1.5659686090709294e+18,1.355615117992e-02,-1.060361356314e-02,8.201985369716e-01,5.718200364575e-01
1.5659686090793178e+18,1.361313275586e-02,-1.046177434456e-02,8.202400750835e-01,5.717617100865e-01
1.5659686090936794e+18,1.376968090937e-02,-1.037453717706e-02,8.201787684223e-01,5.718474907659e-01
1.5659686091002204e+18,1.364791011769e-02,-1.020481306916e-02,8.201594431349e-01,5.718811801208e-01
1.5659686091109545e+18,1.365588055936e-02,-1.026917700054e-02,8.202060628746e-01,5.718129723552e-01
1.5659686091192975e+18,1.379450717438e-02,-1.024616801850e-02,8.201576890071e-01,5.718794390212e-01
1.5659686091307474e+18,1.374682509519e-02,-1.018431072648e-02,8.202639299380e-01,5.717292977078e-01
1.565968609139301e+18,1.418769450439e-02,-9.811262176413e-03,8.201945847965e-01,5.718245286184e-01
1.5659686091510318e+18,1.428044486554e-02,-9.674556620798e-03,8.202613804603e-01,5.717287290088e-01
1.5659686091593687e+18,1.451374857307e-02,-9.460886519689e-03,8.202128852338e-01,5.717960000079e-01
1.5659686091710093e+18,1.452220803989e-02,-9.533855167333e-03,8.202128090595e-01,5.717946824989e-01
1.5659686091793375e+18,1.459932486411e-02,-9.296540253814e-03,8.202323309883e-01,5.717686221316e-01
1.5659686091937193e+18,1.459276821616e-02,-9.291408431211e-03,8.201898826509e-01,5.718297624663e-01
1.5659686091992804e+18,1.477157369352e-02,-8.950231909561e-03,8.202621110219e-01,5.717270005704e-01
1.5659686092107722e+18,1.476065778427e-02,-8.983005378545e-03,8.202126502180e-01,5.717977238661e-01
1.5659686092194074e+18,1.482540980615e-02,-8.699148714813e-03,8.202579405787e-01,5.717354658873e-01
1.5659686092310536e+18,1.509915237364e-02,-8.359597737884e-03,8.202185800699e-01,5.717898334453e-01
1.5659686092394289e+18,1.493042005672e-02,-8.300895054431e-03,8.202185350122e-01,5.717951840656e-01
1.5659686092513272e+18,1.523409235819e-02,-7.873590243316e-03,8.201979039327e-01,5.718228111847e-01
1.5659686092596547e+18,1.491776594066e-02,-7.821660327494e-03,8.201546394621e-01,5.718939143390e-01
1.5659686092707853e+18,1.491096490955e-02,-7.702210604688e-03,8.201706073876e-01,5.718728126556e-01
1.5659686092793142e+18,1.485205544611e-02,-7.638502178025e-03,8.201420593358e-01,5.719161409175e-01
1.5659686092948754e+18,1.484322303948e-02,-7.445783723993e-03,8.201528073592e-01,5.719034985164e-01
1.5659686092993226e+18,1.488942643324e-02,-7.184355036991e-03,8.201499424726e-01,5.719097497729e-01
1.5659686093141202e+18,1.497003300121e-02,-6.845770492938e-03,8.201598733051e-01,5.718975570489e-01
1.5659686093192914e+18,1.496267044080e-02,-6.752605233395e-03,8.201812670690e-01,5.718681753385e-01
1.565968609331032e+18,1.498134693508e-02,-6.301329813381e-03,8.201463368284e-01,5.719229307114e-01
1.5659686093392963e+18,1.479129250873e-02,-6.138561488234e-03,8.201497106407e-01,5.719248096251e-01
1.5659686093511424e+18,1.444304193977e-02,-6.077597230745e-03,8.200956466316e-01,5.720118807572e-01
1.565968609359328e+18,1.413872989703e-02,-6.096176015076e-03,8.200882484067e-01,5.720298923834e-01
1.5659686093718113e+18,1.368244290861e-02,-6.183081144577e-03,8.200854762278e-01,5.720440297249e-01
1.5659686093793073e+18,1.357033980539e-02,-6.231575824989e-03,8.200796655616e-01,5.720545039353e-01
1.5659686093936417e+18,1.339387045750e-02,-6.361040657166e-03,8.201260486098e-01,5.719907392498e-01
1.5659686093993134e+18,1.321155202562e-02,-6.319189482036e-03,8.201217156370e-01,5.720016558349e-01
1.565968609410877e+18,1.319071820100e-02,-6.105538814204e-03,8.201653399904e-01,5.719419047662e-01
1.5659686094214129e+18,1.313829142274e-02,-5.960867103543e-03,8.201617437513e-01,5.719497945176e-01
1.5659686094310874e+18,1.302841019433e-02,-5.823663952199e-03,8.201725371670e-01,5.719382438192e-01
1.5659686094393907e+18,1.281577660546e-02,-5.747417371163e-03,8.201923803943e-01,5.719153628001e-01
1.5659686094512358e+18,1.270425692636e-02,-5.601852498921e-03,8.201656208473e-01,5.719576693118e-01
1.5659686094592678e+18,1.259768242485e-02,-5.568689104821e-03,8.201834939329e-01,5.719347203826e-01
1.565968609470984e+18,1.214513336260e-02,-5.812346139245e-03,8.201127211852e-01,5.720435620809e-01
1.5659686094794166e+18,1.216369027052e-02,-5.485445835285e-03,8.201383996471e-01,5.720095802933e-01
1.56596860949372e+18,1.174955254459e-02,-5.819383624261e-03,8.200585533979e-01,5.721294012618e-01
1.5659686094993257e+18,1.148392439386e-02,-5.752764796750e-03,8.200916978504e-01,5.720879585296e-01
1.565968609510755e+18,1.106360889488e-02,-5.898101267507e-03,8.200862692325e-01,5.721025432350e-01
1.5659686095193236e+18,1.097711452288e-02,-5.739518588815e-03,8.200848384863e-01,5.721078731918e-01
1.5659686095307064e+18,1.085140678531e-02,-5.753122248814e-03,8.201302507411e-01,5.720450335197e-01
1.565968609539307e+18,1.078472315588e-02,-5.781681814872e-03,8.200665020898e-01,5.721373908879e-01
1.5659686095509806e+18,1.072470638337e-02,-5.848938687248e-03,8.200905268860e-01,5.721033982603e-01
1.5659686095593068e+18,1.066344291333e-02,-5.780343878467e-03,8.200466490987e-01,5.721681325554e-01
1.5659686095707133e+18,1.025082446251e-02,-6.221287421904e-03,8.200621795899e-01,5.721487899026e-01
1.5659686095792786e+18,1.002317582403e-02,-6.349823000245e-03,8.200846594964e-01,5.721191894640e-01
1.5659686095938437e+18,9.960854598085e-03,-6.518711898493e-03,8.200891983757e-01,5.721118723452e-01
1.56596860959932e+18,9.780125191812e-03,-6.746871840434e-03,8.201485072784e-01,5.720273200474e-01
1.565968609611126e+18,1.040466702779e-02,-6.500007401761e-03,8.201408039446e-01,5.720302041964e-01
1.565968609620635e+18,1.003934302637e-02,-6.500347526538e-03,8.201427822464e-01,5.720338921801e-01
1.565968609630828e+18,1.029166874973e-02,-6.208058339834e-03,8.201151166143e-01,5.720723180392e-01
1.565968609639389e+18,1.021749072781e-02,-6.217648849501e-03,8.200957977394e-01,5.721012377685e-01
1.5659686096517711e+18,1.008765860462e-02,-6.164494256137e-03,8.200471176663e-01,5.721738922406e-01
1.5659686096592924e+18,1.024632727144e-02,-5.771404237427e-03,8.200173703021e-01,5.722178047505e-01
1.5659686096707633e+18,1.001703594184e-02,-6.051164066967e-03,8.200403801331e-01,5.721859989160e-01
1.5659686096792993e+18,1.011724878860e-02,-6.089431784498e-03,8.199827772200e-01,5.722663760524e-01
1.5659686096939315e+18,1.026018652314e-02,-6.193528569625e-03,8.200096904899e-01,5.722241486333e-01
1.5659686096993203e+18,1.039225803027e-02,-6.393762420326e-03,8.200291640023e-01,5.721916557945e-01
1.5659686097107814e+18,1.028105364370e-02,-6.743412149356e-03,8.200372667756e-01,5.721780382257e-01
1.5659686097193093e+18,1.032000826679e-02,-7.088913056150e-03,8.200586617271e-01,5.721424962957e-01
1.5659686097313864e+18,1.039531337632e-02,-7.312401807249e-03,8.200890246186e-01,5.720947980360e-01
1.565968609739374e+18,1.018539281994e-02,-8.049922999180e-03,8.201097308788e-01,5.720589880692e-01
1.5659686097509043e+18,1.044952936752e-02,-8.165980631390e-03,8.201226715363e-01,5.720340267226e-01
1.5659686097593172e+18,1.057021393849e-02,-8.359613698924e-03,8.201002860210e-01,5.720611053938e-01
1.5659686097710083e+18,1.068763878211e-02,-8.629561179879e-03,8.201004545427e-01,5.720546735322e-01
1.5659686097793032e+18,1.101375042868e-02,-8.631401454417e-03,8.200360681047e-01,5.721407547254e-01
1.565968609796493e+18,1.107056202408e-02,-8.639463577383e-03,8.200477447554e-01,5.721228003210e-01
1.5659686098050552e+18,1.136342447578e-02,-8.691830448170e-03,8.200232566916e-01,5.721513638474e-01
1.5659686098124792e+18,1.138451679562e-02,-9.014408433265e-03,8.200277518584e-01,5.721395104343e-01
1.565968609819333e+18,1.150899959150e-02,-9.281199443315e-03,8.200460698961e-01,5.721064984015e-01
1.56596860983096e+18,1.166966277771e-02,-9.572360358722e-03,8.199769880198e-01,5.721974554345e-01
1.5659686098393828e+18,1.178761068070e-02,-9.958912390671e-03,8.200076168369e-01,5.721445452225e-01
1.565968609851092e+18,1.195879724657e-02,-1.041056122867e-02,8.198936444145e-01,5.722962687560e-01
1.565968609859345e+18,1.206971834383e-02,-1.040701368434e-02,8.199543588880e-01,5.722070126326e-01
1.5659686098710556e+18,1.228394931945e-02,-1.043117698502e-02,8.198730890642e-01,5.723184541530e-01
1.565968609879328e+18,1.226488257390e-02,-1.045572329565e-02,8.199362421889e-01,5.722279347000e-01
1.5659686098935995e+18,1.218085783858e-02,-1.080368812609e-02,8.200914955077e-01,5.720007395285e-01
1.5659686098992932e+18,1.219635507596e-02,-1.094715175883e-02,8.199778646077e-01,5.721605634301e-01
1.5659686099107648e+18,1.223334695203e-02,-1.101266214928e-02,8.200369645881e-01,5.720738092274e-01
1.5659686099193219e+18,1.230468499149e-02,-1.129276809717e-02,8.199967309224e-01,5.721244876708e-01
1.5659686099307878e+18,1.239011218061e-02,-1.132022639537e-02,8.200584592086e-01,5.720336188328e-01
1.565968609939347e+18,1.230833217370e-02,-1.121999351812e-02,8.199603625433e-01,5.721779623181e-01
1.5659686099509967e+18,1.240923151152e-02,-1.089096155763e-02,8.200082669989e-01,5.721134852309e-01
1.5659686099593006e+18,1.245420885529e-02,-1.064526244641e-02,8.199762427422e-01,5.721630295708e-01
1.5659686099707128e+18,1.242016300937e-02,-1.053807409546e-02,8.199550820708e-01,5.721960782210e-01
1.5659686099792888e+18,1.244075013344e-02,-1.025160193601e-02,8.199715753950e-01,5.721771997713e-01
1.5659686099938824e+18,1.269585224747e-02,-9.991398176246e-03,8.198943791880e-01,5.722868112006e-01
1.5659686099993193e+18,1.256534442600e-02,-1.033903627578e-02,8.199058206406e-01,5.722671244515e-01
1.5659686100141043e+18,1.264911739967e-02,-1.019667788310e-02,8.198320275459e-01,5.723735442866e-01
1.565968610019318e+18,1.248381473159e-02,-1.021513871497e-02,8.198201042262e-01,5.723939220653e-01
1.5659686100307361e+18,1.230044559469e-02,-1.035971977316e-02,8.198279293802e-01,5.723840856038e-01
1.5659686100393705e+18,1.203086682270e-02,-1.032203988659e-02,8.197780397367e-01,5.724619457235e-01
1.5659686100532132e+18,1.199977924089e-02,-1.002916881632e-02,8.199859984837e-01,5.721698902964e-01
1.5659686100592906e+18,1.165197583895e-02,-9.838812821019e-03,8.198213824475e-01,5.724162210342e-01
1.565968610070812e+18,1.148310323503e-02,-9.640873343551e-03,8.199082425782e-01,5.722985808593e-01
1.5659686100802348e+18,1.142129564411e-02,-9.496741545082e-03,8.198501153354e-01,5.723854944793e-01
1.5659686100937341e+18,1.109968964070e-02,-9.367654416412e-03,8.198768453601e-01,5.723556607416e-01
1.5659686100993144e+18,1.088609607440e-02,-9.265009378046e-03,8.198572790159e-01,5.723894605582e-01
1.5659686101121567e+18,1.059824861383e-02,-9.151349859893e-03,8.197976168278e-01,5.724821371585e-01
1.5659686101193219e+18,1.031003225552e-02,-8.907495262303e-03,8.198660583121e-01,5.723932268912e-01
1.565968610130894e+18,1.010415250007e-02,-8.584155930676e-03,8.197899665765e-01,5.725108113125e-01
1.5659686101406072e+18,1.010345273548e-02,-8.180430370751e-03,8.198819252841e-01,5.723850359628e-01
1.5659686101507484e+18,1.011242526735e-02,-7.639137385563e-03,8.198300782000e-01,5.724666150212e-01
1.5659686101593116e+18,9.926953958360e-03,-7.343738068329e-03,8.198553386231e-01,5.724375501550e-01
1.5659686101707986e+18,9.926514195430e-03,-6.986607380664e-03,8.198590635943e-01,5.724366929849e-01
1.5659686101793165e+18,9.668316448664e-03,-6.748376209470e-03,8.198571631998e-01,5.724466918636e-01
1.565968610194627e+18,9.530603350213e-03,-6.444900464363e-03,8.198859180459e-01,5.724113138712e-01
1.5659686102011108e+18,9.316961872760e-03,-6.167400064754e-03,8.198614890629e-01,5.724528767937e-01
1.565968610210697e+18,8.970718487994e-03,-6.221960584525e-03,8.198975590574e-01,5.724061548132e-01
1.565968610219342e+18,8.885440200602e-03,-6.056969046300e-03,8.198982146840e-01,5.724083154850e-01
1.5659686102310533e+18,8.647969068341e-03,-6.103617278824e-03,8.198991394076e-01,5.724101324101e-01
1.5659686102393946e+18,8.564480670355e-03,-6.242362169981e-03,8.199062357561e-01,5.723997267240e-01
1.5659686102520625e+18,8.409809460549e-03,-6.150295736951e-03,8.199297097399e-01,5.723693912614e-01
1.5659686102606162e+18,8.443975901494e-03,-6.238867644672e-03,8.199656584938e-01,5.723164288157e-01
1.5659686102748554e+18,8.453942977879e-03,-6.297428287119e-03,8.199033209559e-01,5.724049419166e-01
1.565968610279545e+18,8.404724507799e-03,-6.301779099159e-03,8.199493515068e-01,5.723396798665e-01
1.5659686102936276e+18,8.523890775844e-03,-5.994407956040e-03,8.199462636517e-01,5.723456430191e-01
1.565968610299315e+18,8.570632346407e-03,-5.856566690696e-03,8.199151463789e-01,5.723909482392e-01
1.5659686103111583e+18,8.531562201172e-03,-5.657354832654e-03,8.199628285002e-01,5.723252280484e-01
1.5659686103193108e+18,8.395266288249e-03,-5.411669547941e-03,8.198797908902e-01,5.724485669705e-01
1.5659686103308662e+18,8.417236975825e-03,-5.372028281548e-03,8.199302147230e-01,5.723763922614e-01
1.565968610339348e+18,8.317000682946e-03,-5.354989018881e-03,8.198424694503e-01,5.725036915845e-01
1.56596861035184e+18,8.211152082778e-03,-5.570042871937e-03,8.198872585303e-01,5.724390228693e-01
1.5659686103593162e+18,8.308931268886e-03,-5.613321464220e-03,8.198676775225e-01,5.724652335619e-01
1.5659686103707249e+18,8.442483324990e-03,-5.616437245300e-03,8.198767137076e-01,5.724503073874e-01
1.565968610379312e+18,8.575470960179e-03,-5.902382487115e-03,8.198636704102e-01,5.724641343528e-01
1.5659686103936243e+18,8.836788759986e-03,-5.754376917176e-03,8.198332854641e-01,5.725051810733e-01
1.565968610399312e+18,8.989988516361e-03,-5.748731005067e-03,8.198396173047e-01,5.724937852030e-01
1.565968610410952e+18,9.097805590988e-03,-5.400930318063e-03,8.198033907469e-01,5.725473433743e-01
1.5659686104193193e+18,9.346963089598e-03,-5.523852025479e-03,8.197879056341e-01,5.725643292381e-01
1.5659686104320402e+18,9.390674499046e-03,-5.448530524115e-03,8.197789306942e-01,5.725771856592e-01
1.565968610439688e+18,9.599130568253e-03,-5.344226269173e-03,8.197574984067e-01,5.726053961883e-01
1.5659686104508913e+18,9.594274882438e-03,-5.226867540885e-03,8.197947535926e-01,5.725532217420e-01
1.5659686104592916e+18,9.690696655647e-03,-5.389565934194e-03,8.197614186449e-01,5.725978165158e-01
1.5659686104711793e+18,9.815206863809e-03,-5.321581784650e-03,8.197937857618e-01,5.725499902261e-01
1.565968610479326e+18,9.897613817006e-03,-5.283583355476e-03,8.197524102436e-01,5.726081617366e-01
1.5659686104945457e+18,1.001347625058e-02,-5.221110578447e-03,8.197568535651e-01,5.726003591780e-01
1.565968610499324e+18,1.007463938503e-02,-5.348509599365e-03,8.197601652228e-01,5.725933693296e-01
1.565968610510707e+18,1.012790908214e-02,-5.258111973780e-03,8.197287034549e-01,5.726383068292e-01
1.565968610519375e+18,1.029515184717e-02,-5.191313980694e-03,8.197763261745e-01,5.725677559480e-01
1.5659686105328018e+18,1.040888882035e-02,-5.214338958793e-03,8.197114400646e-01,5.726583804765e-01
1.5659686105394317e+18,1.052933788342e-02,-5.427364090661e-03,8.197749040568e-01,5.725633444794e-01
1.5659686105526426e+18,1.081467689375e-02,-5.248752861538e-03,8.196699111937e-01,5.727099877257e-01
1.5659686105610596e+18,1.095226102311e-02,-5.256087583015e-03,8.197458473812e-01,5.725986091697e-01
1.5659686105707988e+18,1.116433684791e-02,-5.117366865256e-03,8.196698725210e-01,5.727045226122e-01
1.5659686105792745e+18,1.120473310285e-02,-5.013271011498e-03,8.197173209075e-01,5.726367390188e-01
1.565968610593589e+18,1.118050676364e-02,-5.030733065128e-03,8.196986641848e-01,5.726637651598e-01
1.5659686105994373e+18,1.136199295270e-02,-4.882623911373e-03,8.197128251351e-01,5.726412047774e-01
1.5659686106196797e+18,1.147735751807e-02,-5.187896851351e-03,8.196838552966e-01,5.726776871476e-01
1.5659686106307062e+18,1.150270593090e-02,-5.372472732806e-03,8.196613206889e-01,5.727077297012e-01
1.5659686106393108e+18,1.179684942083e-02,-5.330423525058e-03,8.195880140718e-01,5.728070426580e-01
1.5659686106509274e+18,1.165196768030e-02,-5.131999581681e-03,8.195434407072e-01,5.728755912267e-01
1.5659686106593075e+18,1.185725571302e-02,-5.161907072341e-03,8.195612198060e-01,5.728456748483e-01
1.5659686106757023e+18,1.203495139771e-02,-4.933062582448e-03,8.195752920290e-01,5.728238520994e-01
1.5659686106796557e+18,1.227963675080e-02,-4.712263371075e-03,8.196206247919e-01,5.727556516621e-01
1.565968610693611e+18,1.246329419332e-02,-4.496374923416e-03,8.196213586592e-01,5.727523699996e-01
1.5659686106993124e+18,1.263411073006e-02,-4.492879571027e-03,8.196415764337e-01,5.727197215571e-01
1.5659686107107602e+18,1.282088943876e-02,-4.345241700005e-03,8.196152567822e-01,5.727543753813e-01
1.565968610719319e+18,1.293433201659e-02,-4.256218902399e-03,8.196023528560e-01,5.727709584545e-01
1.5659686107314125e+18,1.302100937873e-02,-4.011163898673e-03,8.195977115669e-01,5.727774044716e-01
1.56596861073933e+18,1.306136431738e-02,-4.110824250095e-03,8.195812086300e-01,5.727993927604e-01
1.5659686107514895e+18,1.301133690399e-02,-4.128755850425e-03,8.196203158493e-01,5.727444424297e-01
1.5659686107592858e+18,1.330297682475e-02,-4.015929920108e-03,8.195668350079e-01,5.728150714407e-01
1.5659686107709386e+18,1.346148897432e-02,-4.065985146596e-03,8.196059343816e-01,5.727550684244e-01
1.5659686107793628e+18,1.368294338574e-02,-4.005313553492e-03,8.195371315029e-01,5.728486925983e-01
1.5659686107947236e+18,1.377178088525e-02,-4.041337249410e-03,8.195355882641e-01,5.728485185571e-01
1.565968610810837e+18,1.381292515418e-02,-3.898533544049e-03,8.194599802012e-01,5.729566697260e-01
1.5659686108203822e+18,1.356683087113e-02,-4.135755699697e-03,8.194586530998e-01,5.729627845548e-01
1.5659686108308006e+18,1.355297672022e-02,-4.553764266245e-03,8.194286525997e-01,5.730028475947e-01
1.565968610839286e+18,1.324572195728e-02,-4.797867735879e-03,8.194555328349e-01,5.729695986886e-01
1.5659686108509294e+18,1.383378210975e-02,-4.791782672094e-03,8.194298882873e-01,5.729924288094e-01
1.5659686108593818e+18,1.377529632343e-02,-4.767442281380e-03,8.194578861338e-01,5.729539995134e-01
1.565968610870952e+18,1.385898425485e-02,-4.766717463042e-03,8.194133175037e-01,5.730157258380e-01
1.565968610879322e+18,1.391875393956e-02,-4.792582088490e-03,8.194280662952e-01,5.729929699512e-01
1.5659686108940275e+18,1.386827601904e-02,-4.784921731248e-03,8.193978498564e-01,5.730374674443e-01
1.565968610899294e+18,1.378189901582e-02,-4.933402123032e-03,8.193573733550e-01,5.730961660417e-01
1.5659686109109345e+18,1.383216032804e-02,-5.106878503608e-03,8.193777231288e-01,5.730643401685e-01
1.5659686109193395e+18,1.361927058068e-02,-5.498308356338e-03,8.192864459117e-01,5.731963046108e-01
1.5659686109350776e+18,1.372182014836e-02,-5.509364342077e-03,8.193071943513e-01,5.731640950379e-01
1.565968610939477e+18,1.363379300287e-02,-5.800305011480e-03,8.191765321879e-01,5.733500547333e-01
1.5659686109507405e+18,1.356041936823e-02,-5.921468110395e-03,8.191870803662e-01,5.733354852118e-01
1.565968610959301e+18,1.338708700301e-02,-6.568230055138e-03,8.190848658759e-01,5.734785320729e-01
1.5659686109712036e+18,1.312824474260e-02,-7.054261723260e-03,8.191153580929e-01,5.734351896403e-01
1.5659686109793423e+18,1.299482332498e-02,-7.621793607138e-03,8.191058138919e-01,5.734445993097e-01
1.5659686109936402e+18,1.302159941502e-02,-8.015156249142e-03,8.190847085832e-01,5.734687745502e-01
1.5659686109993554e+18,1.279733599236e-02,-8.424913675215e-03,8.190996358659e-01,5.734466283321e-01
1.5659686110110986e+18,1.270025299488e-02,-8.772084630320e-03,8.190444313019e-01,5.735224264651e-01
1.5659686110193042e+18,1.235328270779e-02,-9.332345328953e-03,8.190897493551e-01,5.734564379606e-01
1.5659686110311368e+18,1.217084136000e-02,-9.532169026261e-03,8.190477699029e-01,5.735170084586e-01
1.565968611039591e+18,1.154630637117e-02,-1.011147989783e-02,8.190694095812e-01,5.734890958613e-01
1.5659686110518748e+18,1.203096278010e-02,-9.631422675602e-03,8.190802169256e-01,5.734719608429e-01
