Timestamp, pitch, roll, yaw
1.604609748754695e+18,-8.990000152588e+01,-7.000000000000e+00,7.000000000000e+00
1.6046097487697943e+18,-8.980000305176e+01,-4.099999904633e+00,4.099999904633e+00
1.604609748789642e+18,-8.980000305176e+01,-4.099999904633e+00,4.099999904633e+00
1.604609748809926e+18,-8.980000305176e+01,-4.099999904633e+00,4.099999904633e+00
1.6046097488295654e+18,-8.980000305176e+01,-4.099999904633e+00,4.099999904633e+00
1.604609748851919e+18,-8.980000305176e+01,-4.099999904633e+00,4.099999904633e+00
1.6046097488692503e+18,-8.980000305176e+01,-1.799999952316e+00,1.799999952316e+00
1.6046097488987999e+18,-8.980000305176e+01,-1.799999952316e+00,1.799999952316e+00
1.6046097489100122e+18,-8.980000305176e+01,-1.799999952316e+00,1.799999952316e+00
1.604609748929894e+18,-8.980000305176e+01,-1.799999952316e+00,1.799999952316e+00
1.6046097489498245e+18,-8.980000305176e+01,-1.799999952316e+00,1.799999952316e+00
1.604609748973912e+18,-8.990000152588e+01,-1.330000019073e+01,1.339999961853e+01
1.604609748990315e+18,-8.990000152588e+01,-1.330000019073e+01,1.339999961853e+01
1.6046097490091034e+18,-8.990000152588e+01,-1.330000019073e+01,1.339999961853e+01
1.6046097490296323e+18,-8.990000152588e+01,-1.330000019073e+01,1.339999961853e+01
1.6046097490519462e+18,-8.990000152588e+01,-1.330000019073e+01,1.339999961853e+01
1.604609749068956e+18,-8.990000152588e+01,-8.000000000000e+00,7.900000095367e+00
1.6046097490898614e+18,-8.990000152588e+01,-8.000000000000e+00,7.900000095367e+00
1.6046097491098427e+18,-8.990000152588e+01,-8.000000000000e+00,7.900000095367e+00
1.604609749129795e+18,-8.990000152588e+01,-8.000000000000e+00,7.900000095367e+00
1.6046097491498348e+18,-8.990000152588e+01,-8.000000000000e+00,7.900000095367e+00
1.604609749169085e+18,-8.990000152588e+01,-4.900000095367e+00,4.900000095367e+00
1.6046097491891167e+18,-8.990000152588e+01,-4.900000095367e+00,4.900000095367e+00
1.6046097492091277e+18,-8.990000152588e+01,-4.900000095367e+00,4.900000095367e+00
1.6046097492307062e+18,-8.990000152588e+01,-4.900000095367e+00,4.900000095367e+00
1.6046097492518866e+18,-8.990000152588e+01,-4.900000095367e+00,4.900000095367e+00
1.604609749269008e+18,-8.990000152588e+01,-7.900000095367e+00,8.000000000000e+00
1.604609749289848e+18,-8.990000152588e+01,-7.900000095367e+00,8.000000000000e+00
1.6046097493097815e+18,-8.990000152588e+01,-7.900000095367e+00,8.000000000000e+00
1.6046097493298445e+18,-8.990000152588e+01,-7.900000095367e+00,8.000000000000e+00
1.604609749349798e+18,-8.990000152588e+01,-7.900000095367e+00,8.000000000000e+00
1.6046097493690386e+18,-8.990000152588e+01,-1.330000019073e+01,1.330000019073e+01
1.6046097493891484e+18,-8.990000152588e+01,-1.330000019073e+01,1.330000019073e+01
1.6046097494090647e+18,-8.990000152588e+01,-1.330000019073e+01,1.330000019073e+01
1.6046097494290964e+18,-8.990000152588e+01,-1.330000019073e+01,1.330000019073e+01
1.604609749451866e+18,-8.990000152588e+01,-1.330000019073e+01,1.330000019073e+01
1.604609749469036e+18,-8.990000152588e+01,-7.199999809265e+00,7.199999809265e+00
1.6046097494891139e+18,-8.990000152588e+01,-7.199999809265e+00,7.199999809265e+00
1.60460974950999e+18,-8.990000152588e+01,-7.199999809265e+00,7.199999809265e+00
1.6046097495299008e+18,-8.990000152588e+01,-7.199999809265e+00,7.199999809265e+00
1.6046097495498772e+18,-8.990000152588e+01,-7.199999809265e+00,7.199999809265e+00
1.60460974956909e+18,-8.990000152588e+01,-1.569999980927e+01,1.569999980927e+01
1.6046097495890406e+18,-8.990000152588e+01,-1.569999980927e+01,1.569999980927e+01
1.6046097496098284e+18,-8.990000152588e+01,-1.569999980927e+01,1.569999980927e+01
1.6046097496290685e+18,-8.990000152588e+01,-1.569999980927e+01,1.569999980927e+01
1.60460974965414e+18,-8.990000152588e+01,-1.569999980927e+01,1.569999980927e+01
1.6046097496691238e+18,-8.990000152588e+01,-1.739999961853e+01,1.739999961853e+01
1.6046097496890816e+18,-8.990000152588e+01,-1.739999961853e+01,1.739999961853e+01
1.604609749710364e+18,-8.990000152588e+01,-1.739999961853e+01,1.739999961853e+01
1.604609749732071e+18,-8.990000152588e+01,-1.739999961853e+01,1.739999961853e+01
1.6046097497541683e+18,-8.990000152588e+01,-1.739999961853e+01,1.739999961853e+01
1.6046097497698378e+18,-8.990000152588e+01,-1.330000019073e+01,1.330000019073e+01
1.6046097497895388e+18,-8.990000152588e+01,-1.330000019073e+01,1.330000019073e+01
1.6046097498101645e+18,-8.990000152588e+01,-1.330000019073e+01,1.330000019073e+01
1.604609749829063e+18,-8.990000152588e+01,-1.330000019073e+01,1.330000019073e+01
1.6046097498518904e+18,-8.990000152588e+01,-1.330000019073e+01,1.330000019073e+01
1.604609749869121e+18,-8.990000152588e+01,-6.900000095367e+00,6.900000095367e+00
1.6046097498941228e+18,-8.990000152588e+01,-6.900000095367e+00,6.900000095367e+00
1.6046097499148357e+18,-8.990000152588e+01,-6.900000095367e+00,6.900000095367e+00
1.6046097499309732e+18,-8.990000152588e+01,-6.900000095367e+00,6.900000095367e+00
1.6046097499498755e+18,-8.990000152588e+01,-6.900000095367e+00,6.900000095367e+00
1.6046097499691942e+18,-8.990000152588e+01,-4.500000000000e+00,4.500000000000e+00
1.6046097499891036e+18,-8.990000152588e+01,-4.500000000000e+00,4.500000000000e+00
1.604609750009042e+18,-8.990000152588e+01,-4.500000000000e+00,4.500000000000e+00
1.604609750029866e+18,-8.990000152588e+01,-4.500000000000e+00,4.500000000000e+00
1.6046097500520978e+18,-8.990000152588e+01,-4.500000000000e+00,4.500000000000e+00
1.6046097500698324e+18,-8.990000152588e+01,-1.500000000000e+00,1.500000000000e+00
1.6046097500898588e+18,-8.990000152588e+01,-1.500000000000e+00,1.500000000000e+00
1.6046097501108247e+18,-8.990000152588e+01,-1.500000000000e+00,1.500000000000e+00
1.604609750129915e+18,-8.990000152588e+01,-1.500000000000e+00,1.500000000000e+00
1.604609750151042e+18,-8.990000152588e+01,-1.500000000000e+00,1.500000000000e+00
1.6046097501697313e+18,-8.990000152588e+01,-1.899999976158e+00,1.899999976158e+00
1.6046097501970317e+18,-8.990000152588e+01,-1.899999976158e+00,1.899999976158e+00
1.6046097502101594e+18,-8.990000152588e+01,-1.899999976158e+00,1.899999976158e+00
1.6046097502291126e+18,-8.990000152588e+01,-1.899999976158e+00,1.899999976158e+00
1.604609750251833e+18,-8.990000152588e+01,-1.899999976158e+00,1.899999976158e+00
1.6046097502692623e+18,-8.980000305176e+01,-3.099999904633e+00,3.099999904633e+00
1.6046097502898957e+18,-8.980000305176e+01,-3.099999904633e+00,3.099999904633e+00
1.6046097503100547e+18,-8.980000305176e+01,-3.099999904633e+00,3.099999904633e+00
1.604609750330238e+18,-8.980000305176e+01,-3.099999904633e+00,3.099999904633e+00
1.604609750349892e+18,-8.980000305176e+01,-3.099999904633e+00,3.099999904633e+00
1.604609750369786e+18,-8.980000305176e+01,-4.000000000000e+00,4.000000000000e+00
1.604609750390975e+18,-8.980000305176e+01,-4.000000000000e+00,4.000000000000e+00
1.604609750408999e+18,-8.980000305176e+01,-4.000000000000e+00,4.000000000000e+00
1.6046097504291174e+18,-8.980000305176e+01,-4.000000000000e+00,4.000000000000e+00
1.604609750451992e+18,-8.980000305176e+01,-4.000000000000e+00,4.000000000000e+00
1.6046097504689892e+18,-8.980000305176e+01,-4.000000000000e+00,4.000000000000e+00
1.6046097504890836e+18,-8.990000152588e+01,-2.000000029802e-01,2.000000029802e-01
1.604609750510256e+18,-8.990000152588e+01,-2.000000029802e-01,2.000000029802e-01
1.604609750532162e+18,-8.990000152588e+01,-2.000000029802e-01,2.000000029802e-01
1.6046097505499308e+18,-8.990000152588e+01,-2.000000029802e-01,2.000000029802e-01
1.6046097505745782e+18,-8.980000305176e+01,-2.900000095367e+00,2.900000095367e+00
1.6046097505890063e+18,-8.980000305176e+01,-2.900000095367e+00,2.900000095367e+00
1.604609750609822e+18,-8.980000305176e+01,-2.900000095367e+00,2.900000095367e+00
1.604609750630412e+18,-8.980000305176e+01,-2.900000095367e+00,2.900000095367e+00
1.6046097506518564e+18,-8.980000305176e+01,-2.900000095367e+00,2.900000095367e+00
1.6046097506691697e+18,-8.980000305176e+01,-2.900000095367e+00,2.900000095367e+00
1.6046097506898355e+18,-8.980000305176e+01,-6.300000190735e+00,6.300000190735e+00
1.604609750709774e+18,-8.980000305176e+01,-6.300000190735e+00,6.300000190735e+00
1.604609750729782e+18,-8.980000305176e+01,-6.300000190735e+00,6.300000190735e+00
1.6046097507691336e+18,-8.980000305176e+01,-3.799999952316e+00,3.700000047684e+00
1.6046097507890967e+18,-8.980000305176e+01,-3.799999952316e+00,3.700000047684e+00
1.604609750809748e+18,-8.980000305176e+01,-3.799999952316e+00,3.700000047684e+00
1.6046097508289748e+18,-8.980000305176e+01,-3.799999952316e+00,3.700000047684e+00
1.6046097508518853e+18,-8.980000305176e+01,-3.799999952316e+00,3.700000047684e+00
1.6046097508694385e+18,-8.980000305176e+01,-3.799999952316e+00,3.700000047684e+00
1.6046097508897884e+18,-8.990000152588e+01,-7.599999904633e+00,7.599999904633e+00
1.6046097509123372e+18,-8.990000152588e+01,-7.599999904633e+00,7.599999904633e+00
1.6046097509298063e+18,-8.990000152588e+01,-7.599999904633e+00,7.599999904633e+00
1.604609750949783e+18,-8.990000152588e+01,-7.599999904633e+00,7.599999904633e+00
1.6046097509697946e+18,-8.990000152588e+01,-9.800000190735e+00,9.800000190735e+00
1.6046097509890565e+18,-8.990000152588e+01,-9.800000190735e+00,9.800000190735e+00
1.6046097510191992e+18,-8.990000152588e+01,-9.800000190735e+00,9.800000190735e+00
1.6046097510290207e+18,-8.990000152588e+01,-9.800000190735e+00,9.800000190735e+00
1.6046097510518543e+18,-8.990000152588e+01,-9.800000190735e+00,9.800000190735e+00
1.6046097510698793e+18,-8.990000152588e+01,-9.800000190735e+00,9.800000190735e+00
1.6046097510897953e+18,-8.990000152588e+01,-3.700000047684e+00,3.700000047684e+00
1.604609751109806e+18,-8.990000152588e+01,-3.700000047684e+00,3.700000047684e+00
1.6046097511312087e+18,-8.990000152588e+01,-3.700000047684e+00,3.700000047684e+00
1.6046097511497592e+18,-8.990000152588e+01,-3.700000047684e+00,3.700000047684e+00
1.6046097511691766e+18,-8.990000152588e+01,-3.700000047684e+00,3.700000047684e+00
1.6046097511940782e+18,-8.990000152588e+01,-9.000000000000e+00,9.000000000000e+00
1.604609751214334e+18,-8.990000152588e+01,-9.000000000000e+00,9.000000000000e+00
1.604609751228927e+18,-8.990000152588e+01,-9.000000000000e+00,9.000000000000e+00
1.6046097512518124e+18,-8.990000152588e+01,-9.000000000000e+00,9.000000000000e+00
1.604609751268947e+18,-8.990000152588e+01,-9.000000000000e+00,9.000000000000e+00
1.6046097512898112e+18,-8.990000152588e+01,-1.500000000000e+01,1.500000000000e+01
1.60460975130997e+18,-8.990000152588e+01,-1.500000000000e+01,1.500000000000e+01
1.6046097513300503e+18,-8.990000152588e+01,-1.500000000000e+01,1.500000000000e+01
1.604609751349831e+18,-8.990000152588e+01,-1.500000000000e+01,1.500000000000e+01
1.604609751369932e+18,-8.990000152588e+01,-1.500000000000e+01,1.500000000000e+01
1.604609751389793e+18,-8.990000152588e+01,-6.000000238419e-01,6.000000238419e-01
1.6046097514111506e+18,-8.990000152588e+01,-6.000000238419e-01,6.000000238419e-01
1.604609751429787e+18,-8.990000152588e+01,-6.000000238419e-01,6.000000238419e-01
1.6046097514628365e+18,-8.990000152588e+01,-6.000000238419e-01,6.000000238419e-01
1.6046097514898465e+18,-8.990000152588e+01,-1.530000019073e+01,1.530000019073e+01
1.6046097515097782e+18,-8.990000152588e+01,-1.530000019073e+01,1.530000019073e+01
1.6046097515307003e+18,-8.990000152588e+01,-1.530000019073e+01,1.530000019073e+01
1.6046097515497093e+18,-8.990000152588e+01,-1.530000019073e+01,1.530000019073e+01
1.604609751590387e+18,-8.990000152588e+01,-1.139999961853e+01,1.139999961853e+01
1.6046097516099182e+18,-8.990000152588e+01,-1.139999961853e+01,1.139999961853e+01
1.6046097516358963e+18,-8.990000152588e+01,-1.139999961853e+01,1.139999961853e+01
1.6046097516541847e+18,-8.990000152588e+01,-1.139999961853e+01,1.139999961853e+01
1.604609751669518e+18,-8.990000152588e+01,-1.139999961853e+01,1.139999961853e+01
1.6046097516903188e+18,-8.990000152588e+01,-5.000000000000e+00,5.000000000000e+00
1.6046097517099717e+18,-8.990000152588e+01,-5.000000000000e+00,5.000000000000e+00
1.604609751729923e+18,-8.990000152588e+01,-5.000000000000e+00,5.000000000000e+00
1.6046097517497462e+18,-8.990000152588e+01,-5.000000000000e+00,5.000000000000e+00
1.6046097517730586e+18,-8.990000152588e+01,-5.000000000000e+00,5.000000000000e+00
1.6046097517898345e+18,-8.990000152588e+01,-2.400000095367e+00,2.400000095367e+00
1.604609751813263e+18,-8.990000152588e+01,-2.400000095367e+00,2.400000095367e+00
1.6046097518300334e+18,-8.990000152588e+01,-2.400000095367e+00,2.400000095367e+00
1.604609751851814e+18,-8.990000152588e+01,-2.400000095367e+00,2.400000095367e+00
1.604609751870668e+18,-8.990000152588e+01,-2.400000095367e+00,2.400000095367e+00
1.6046097518963553e+18,-8.980000305176e+01,-5.300000190735e+00,5.400000095367e+00
1.6046097519097912e+18,-8.980000305176e+01,-5.300000190735e+00,5.400000095367e+00
1.6046097519348772e+18,-8.980000305176e+01,-5.300000190735e+00,5.400000095367e+00
1.604609751949753e+18,-8.980000305176e+01,-5.300000190735e+00,5.400000095367e+00
1.6046097519699075e+18,-8.980000305176e+01,-5.300000190735e+00,5.400000095367e+00
1.6046097519897083e+18,-8.990000152588e+01,-4.000000000000e+00,4.000000000000e+00
1.6046097520099144e+18,-8.990000152588e+01,-4.000000000000e+00,4.000000000000e+00
1.604609752029792e+18,-8.990000152588e+01,-4.000000000000e+00,4.000000000000e+00
1.6046097520517732e+18,-8.990000152588e+01,-4.000000000000e+00,4.000000000000e+00
1.6046097520699077e+18,-8.990000152588e+01,-4.000000000000e+00,4.000000000000e+00
1.6046097520908646e+18,-8.990000152588e+01,-5.099999904633e+00,5.099999904633e+00
1.6046097521300134e+18,-8.990000152588e+01,-5.099999904633e+00,5.099999904633e+00
1.604609752149799e+18,-8.990000152588e+01,-5.099999904633e+00,5.099999904633e+00
1.6046097521705293e+18,-8.990000152588e+01,-5.099999904633e+00,5.099999904633e+00
