Timestamp, Image Id
1.6046097524326464e+18,1.170000000000e+02
1.6046097524975875e+18,1.180000000000e+02
1.6046097525624366e+18,1.190000000000e+02
1.604609752627392e+18,1.200000000000e+02
1.6046097526923901e+18,1.210000000000e+02
1.6046097527571517e+18,1.220000000000e+02
1.6046097528220618e+18,1.230000000000e+02
1.6046097528869164e+18,1.240000000000e+02
1.6046097529519194e+18,1.250000000000e+02
1.6046097530169126e+18,1.260000000000e+02
1.6046097530816468e+18,1.270000000000e+02
1.6046097531465482e+18,1.280000000000e+02
1.6046097532113705e+18,1.290000000000e+02
1.6046097532763581e+18,1.300000000000e+02
1.6046097533413174e+18,1.310000000000e+02
1.6046097534061834e+18,1.320000000000e+02
1.6046097534710067e+18,1.330000000000e+02
1.604609753535888e+18,1.340000000000e+02
1.6046097536007834e+18,1.350000000000e+02
1.604609753665759e+18,1.360000000000e+02
1.6046097537306286e+18,1.370000000000e+02
1.604609753795597e+18,1.380000000000e+02
1.6046097538603863e+18,1.390000000000e+02
1.604609753925309e+18,1.400000000000e+02
1.6046097539936515e+18,1.410000000000e+02
1.6046097540551276e+18,1.420000000000e+02
1.6046097541199854e+18,1.430000000000e+02
1.604609754184948e+18,1.440000000000e+02
1.6046097542497649e+18,1.450000000000e+02
1.6046097543146294e+18,1.460000000000e+02
1.604609754379629e+18,1.470000000000e+02
1.6046097544445112e+18,1.480000000000e+02
1.6046097545093711e+18,1.490000000000e+02
1.6046097545817436e+18,1.500000000000e+02
1.6046097546391598e+18,1.510000000000e+02
1.6046097547041795e+18,1.520000000000e+02
1.6046097547695624e+18,1.530000000000e+02
1.6046097548339617e+18,1.540000000000e+02
1.604609754898694e+18,1.550000000000e+02
1.6046097550935688e+18,1.560000000000e+02
1.604609755158577e+18,1.570000000000e+02
1.6046097552233193e+18,1.580000000000e+02
1.6046097552881405e+18,1.590000000000e+02
1.60460975535302e+18,1.600000000000e+02
1.6046097554234363e+18,1.610000000000e+02
1.6046097554829512e+18,1.620000000000e+02
1.6046097555477555e+18,1.630000000000e+02
1.6046097556128737e+18,1.640000000000e+02
1.604609755677566e+18,1.650000000000e+02
1.6046097557424433e+18,1.660000000000e+02
1.6046097558074084e+18,1.670000000000e+02
1.6046097558725115e+18,1.680000000000e+02
1.6046097559371768e+18,1.690000000000e+02
1.6046097560020035e+18,1.700000000000e+02
1.6046097560668995e+18,1.710000000000e+02
1.6046097561325558e+18,1.720000000000e+02
1.6046097561995666e+18,1.730000000000e+02
1.6046097562615677e+18,1.740000000000e+02
1.6046097563264346e+18,1.750000000000e+02
1.604609756391429e+18,1.760000000000e+02
1.6046097564589417e+18,1.770000000000e+02
1.604609756521314e+18,1.780000000000e+02
1.60460975658606e+18,1.790000000000e+02
1.604609756651037e+18,1.800000000000e+02
1.6046097567188416e+18,1.810000000000e+02
1.6046097567806897e+18,1.820000000000e+02
1.6046097568456983e+18,1.830000000000e+02
1.6046097569108055e+18,1.840000000000e+02
1.6046097569755067e+18,1.850000000000e+02
1.6046097570404055e+18,1.860000000000e+02
1.6046097571060152e+18,1.870000000000e+02
1.6046097571701612e+18,1.880000000000e+02
1.604609757235057e+18,1.890000000000e+02
1.6046097573000594e+18,1.900000000000e+02
1.6046097573647662e+18,1.910000000000e+02
1.6046097574323292e+18,1.920000000000e+02
1.6046097574949002e+18,1.930000000000e+02
1.6046097575595576e+18,1.940000000000e+02
1.6046097576245276e+18,1.950000000000e+02
1.604609757689405e+18,1.960000000000e+02
1.6046097577541763e+18,1.970000000000e+02
1.6046097578190354e+18,1.980000000000e+02
1.6046097578840586e+18,1.990000000000e+02
1.6046097579490186e+18,2.000000000000e+02
1.6046097580138214e+18,2.010000000000e+02
1.6046097580786757e+18,2.020000000000e+02
1.6046097581450104e+18,2.030000000000e+02
1.6046097582085335e+18,2.040000000000e+02
1.6046097582735496e+18,2.050000000000e+02
1.604609758338315e+18,2.060000000000e+02
1.6046097584031478e+18,2.070000000000e+02
1.6046097584680632e+18,2.080000000000e+02
1.604609758533975e+18,2.090000000000e+02
1.604609758598015e+18,2.100000000000e+02
1.604609758662831e+18,2.110000000000e+02
1.6046097587277768e+18,2.120000000000e+02
1.6046097587925148e+18,2.130000000000e+02
1.604609758857503e+18,2.140000000000e+02
1.6046097589225121e+18,2.150000000000e+02
1.6046097589873595e+18,2.160000000000e+02
1.6046097590525773e+18,2.170000000000e+02
1.6046097591170483e+18,2.180000000000e+02
1.6046097591818906e+18,2.190000000000e+02
1.6046097592470036e+18,2.200000000000e+02
1.604609759311773e+18,2.210000000000e+02
1.6046097593766282e+18,2.220000000000e+02
1.6046097594415565e+18,2.230000000000e+02
1.6046097595076388e+18,2.240000000000e+02
1.604609759573539e+18,2.250000000000e+02
1.6046097596362609e+18,2.260000000000e+02
1.6046097597011087e+18,2.270000000000e+02
1.604609759766009e+18,2.280000000000e+02
1.6046097598312166e+18,2.290000000000e+02
1.6046097598957484e+18,2.300000000000e+02
1.6046097599610916e+18,2.310000000000e+02
1.6046097600277857e+18,2.320000000000e+02
1.604609760090818e+18,2.330000000000e+02
1.6046097601553275e+18,2.340000000000e+02
1.6046097602220035e+18,2.350000000000e+02
1.6046097602854308e+18,2.360000000000e+02
1.6046097603507715e+18,2.370000000000e+02
1.60460976041495e+18,2.380000000000e+02
1.604609760479858e+18,2.390000000000e+02
1.604609760544796e+18,2.400000000000e+02
1.604609760610929e+18,2.410000000000e+02
1.6046097606746683e+18,2.420000000000e+02
1.6046097607394488e+18,2.430000000000e+02
1.6046097608043492e+18,2.440000000000e+02
1.604609760870803e+18,2.450000000000e+02
1.604609760934195e+18,2.460000000000e+02
1.6046097610055634e+18,2.470000000000e+02
1.604609761063968e+18,2.480000000000e+02
1.6046097611288404e+18,2.490000000000e+02
1.6046097611941332e+18,2.500000000000e+02
1.6046097612586312e+18,2.510000000000e+02
1.6046097613235535e+18,2.520000000000e+02
1.6046097613884334e+18,2.530000000000e+02
1.6046097614535616e+18,2.540000000000e+02
1.6046097615181875e+18,2.550000000000e+02
1.6046097615831857e+18,2.560000000000e+02
1.6046097616504271e+18,2.570000000000e+02
1.604609761712931e+18,2.580000000000e+02
1.6046097617777864e+18,2.590000000000e+02
1.6046097618426724e+18,2.600000000000e+02
1.6046097619077025e+18,2.610000000000e+02
1.6046097619726656e+18,2.620000000000e+02
1.6046097620375644e+18,2.630000000000e+02
1.6046097621033367e+18,2.640000000000e+02
1.604609762167243e+18,2.650000000000e+02
1.6046097622321272e+18,2.660000000000e+02
1.6046097622971456e+18,2.670000000000e+02
1.6046097623618908e+18,2.680000000000e+02
1.6046097624267924e+18,2.690000000000e+02
1.6046097624916526e+18,2.700000000000e+02
1.604609762556939e+18,2.710000000000e+02
1.6046097626213885e+18,2.720000000000e+02
1.6046097626868892e+18,2.730000000000e+02
1.6046097627513856e+18,2.740000000000e+02
1.6046097628161495e+18,2.750000000000e+02
1.604609762881034e+18,2.760000000000e+02
1.6046097629459423e+18,2.770000000000e+02
1.6046097630128714e+18,2.780000000000e+02
1.604609763076248e+18,2.790000000000e+02
1.604609763141665e+18,2.800000000000e+02
1.6046097632055404e+18,2.810000000000e+02
1.604609763270484e+18,2.820000000000e+02
1.604609763335273e+18,2.830000000000e+02
1.604609763400263e+18,2.840000000000e+02
1.604609763465262e+18,2.850000000000e+02
1.6046097635302006e+18,2.860000000000e+02
1.6046097635950287e+18,2.870000000000e+02
1.6046097636597878e+18,2.880000000000e+02
1.6046097637246733e+18,2.890000000000e+02
1.604609763789738e+18,2.900000000000e+02
1.6046097638545165e+18,2.910000000000e+02
1.6046097639193766e+18,2.920000000000e+02
1.6046097639843254e+18,2.930000000000e+02
1.604609764049153e+18,2.940000000000e+02
1.60460976411413e+18,2.950000000000e+02
1.6046097641789914e+18,2.960000000000e+02
1.6046097642438554e+18,2.970000000000e+02
1.604609764313578e+18,2.980000000000e+02
1.6046097643737393e+18,2.990000000000e+02
1.6046097644388111e+18,3.000000000000e+02
1.6046097645056115e+18,3.010000000000e+02
1.6046097645683955e+18,3.020000000000e+02
1.604609764633374e+18,3.030000000000e+02
1.604609764698123e+18,3.040000000000e+02
1.6046097647629978e+18,3.050000000000e+02
1.604609764828009e+18,3.060000000000e+02
1.6046097648928517e+18,3.070000000000e+02
1.6046097649577953e+18,3.080000000000e+02
1.604609765022907e+18,3.090000000000e+02
1.6046097650875328e+18,3.100000000000e+02
1.604609765152354e+18,3.110000000000e+02
1.6046097652174395e+18,3.120000000000e+02
1.6046097652822725e+18,3.130000000000e+02
1.604609765347124e+18,3.140000000000e+02
1.6046097654138163e+18,3.150000000000e+02
1.6046097654769859e+18,3.160000000000e+02
1.604609765541809e+18,3.170000000000e+02
1.6046097656067994e+18,3.180000000000e+02
1.6046097656718746e+18,3.190000000000e+02
1.6046097657365896e+18,3.200000000000e+02
1.604609765801382e+18,3.210000000000e+02
1.6046097658663124e+18,3.220000000000e+02
1.604609765931851e+18,3.230000000000e+02
1.6046097659964183e+18,3.240000000000e+02
1.604609766061001e+18,3.250000000000e+02
1.6046097661259459e+18,3.260000000000e+02
1.6046097661909082e+18,3.270000000000e+02
1.604609766255738e+18,3.280000000000e+02
1.6046097663205655e+18,3.290000000000e+02
1.6046097663855598e+18,3.300000000000e+02
1.604609766450399e+18,3.310000000000e+02
1.6046097665152474e+18,3.320000000000e+02
1.6046097665803133e+18,3.330000000000e+02
1.604609766645208e+18,3.340000000000e+02
1.6046097667099958e+18,3.350000000000e+02
1.6046097667749455e+18,3.360000000000e+02
1.6046097668398764e+18,3.370000000000e+02
1.6046097669047053e+18,3.380000000000e+02
1.6046097669695532e+18,3.390000000000e+02
1.6046097670345687e+18,3.400000000000e+02
1.6046097670993405e+18,3.410000000000e+02
1.604609767164341e+18,3.420000000000e+02
1.6046097672290993e+18,3.430000000000e+02
1.6046097672941535e+18,3.440000000000e+02
1.6046097673590523e+18,3.450000000000e+02
1.6046097674250043e+18,3.460000000000e+02
1.6046097674887393e+18,3.470000000000e+02
1.6046097675535862e+18,3.480000000000e+02
1.60460976762062e+18,3.490000000000e+02
1.6046097676838216e+18,3.500000000000e+02
1.6046097677483261e+18,3.510000000000e+02
1.604609767818031e+18,3.520000000000e+02
1.6046097678780977e+18,3.530000000000e+02
1.604609767943014e+18,3.540000000000e+02
1.6046097680079386e+18,3.550000000000e+02
1.6046097680731244e+18,3.560000000000e+02
1.6046097681391204e+18,3.570000000000e+02
1.6046097682025792e+18,3.580000000000e+02
1.6046097682702464e+18,3.590000000000e+02
1.6046097683341722e+18,3.600000000000e+02
1.6046097683972764e+18,3.610000000000e+02
1.604609768462213e+18,3.620000000000e+02
1.6046097685295675e+18,3.630000000000e+02
1.6046097685920092e+18,3.640000000000e+02
1.6046097686593626e+18,3.650000000000e+02
1.6046097687224184e+18,3.660000000000e+02
1.6046097687905697e+18,3.670000000000e+02
1.60460976885151e+18,3.680000000000e+02
1.604609768916499e+18,3.690000000000e+02
1.604609768981307e+18,3.700000000000e+02
1.6046097690462344e+18,3.710000000000e+02
1.6046097691111836e+18,3.720000000000e+02
1.6046097691760965e+18,3.730000000000e+02
1.6046097692408612e+18,3.740000000000e+02
1.6046097693058e+18,3.750000000000e+02
1.6046097693708334e+18,3.760000000000e+02
1.6046097694356902e+18,3.770000000000e+02
1.604609769500646e+18,3.780000000000e+02
1.6046097695653824e+18,3.790000000000e+02
1.6046097696322289e+18,3.800000000000e+02
1.6046097696951332e+18,3.810000000000e+02
1.604609769760093e+18,3.820000000000e+02
1.604609769828747e+18,3.830000000000e+02
1.6046097698925908e+18,3.840000000000e+02
1.6046097699548047e+18,3.850000000000e+02
1.604609770019644e+18,3.860000000000e+02
1.6046097700848878e+18,3.870000000000e+02
1.604609770149546e+18,3.880000000000e+02
1.6046097702145165e+18,3.890000000000e+02
1.604609770279219e+18,3.900000000000e+02
1.6046097703441498e+18,3.910000000000e+02
1.60460977040923e+18,3.920000000000e+02
1.6046097704740605e+18,3.930000000000e+02
1.6046097705389294e+18,3.940000000000e+02
1.6046097706037573e+18,3.950000000000e+02
1.6046097706686943e+18,3.960000000000e+02
1.6046097707334966e+18,3.970000000000e+02
1.6046097707997279e+18,3.980000000000e+02
1.6046097708634586e+18,3.990000000000e+02
1.604609770928579e+18,4.000000000000e+02
1.6046097709930775e+18,4.010000000000e+02
1.6046097710579543e+18,4.020000000000e+02
1.6046097711230198e+18,4.030000000000e+02
1.6046097711878915e+18,4.040000000000e+02
1.6046097712529208e+18,4.050000000000e+02
1.604609771317652e+18,4.060000000000e+02
1.6046097713826179e+18,4.070000000000e+02
1.604609771447306e+18,4.080000000000e+02
1.604609771512525e+18,4.090000000000e+02
1.6046097715815037e+18,4.100000000000e+02
1.6046097716420513e+18,4.110000000000e+02
1.604609771706992e+18,4.120000000000e+02
1.6046097717719744e+18,4.130000000000e+02
1.604609771836827e+18,4.140000000000e+02
1.6046097719025428e+18,4.150000000000e+02
1.60460977196658e+18,4.160000000000e+02
1.604609772031495e+18,4.170000000000e+02
1.6046097720964303e+18,4.180000000000e+02
1.6046097721613486e+18,4.190000000000e+02
1.6046097722262707e+18,4.200000000000e+02
1.6046097722911695e+18,4.210000000000e+02
1.604609772361565e+18,4.220000000000e+02
1.604609772420876e+18,4.230000000000e+02
1.6046097724856753e+18,4.240000000000e+02
1.6046097725506678e+18,4.250000000000e+02
1.6046097726156516e+18,4.260000000000e+02
1.6046097726814984e+18,4.270000000000e+02
1.6046097727489044e+18,4.280000000000e+02
1.6046097728101402e+18,4.290000000000e+02
1.604609772875183e+18,4.300000000000e+02
1.6046097729400643e+18,4.310000000000e+02
1.604609773004949e+18,4.320000000000e+02
1.604609773073421e+18,4.330000000000e+02
1.604609773134695e+18,4.340000000000e+02
1.6046097731996483e+18,4.350000000000e+02
1.6046097732647004e+18,4.360000000000e+02
1.6046097733294157e+18,4.370000000000e+02
1.6046097733942897e+18,4.380000000000e+02
1.6046097734591368e+18,4.390000000000e+02
1.6046097735249674e+18,4.400000000000e+02
1.6046097735906637e+18,4.410000000000e+02
1.6046097736549343e+18,4.420000000000e+02
1.604609773722432e+18,4.430000000000e+02
1.604609773783727e+18,4.440000000000e+02
1.6046097738485253e+18,4.450000000000e+02
1.6046097739136822e+18,4.460000000000e+02
1.6046097739790075e+18,4.470000000000e+02
1.6046097740432394e+18,4.480000000000e+02
1.6046097741082127e+18,4.490000000000e+02
1.6046097741732613e+18,4.500000000000e+02
1.6046097742379717e+18,4.510000000000e+02
1.6046097743029606e+18,4.520000000000e+02
1.604609774367878e+18,4.530000000000e+02
1.604609774432995e+18,4.540000000000e+02
1.604609774497499e+18,4.550000000000e+02
1.6046097745626857e+18,4.560000000000e+02
1.6046097746275566e+18,4.570000000000e+02
1.6046097746927972e+18,4.580000000000e+02
1.6046097747572096e+18,4.590000000000e+02
1.6046097748219878e+18,4.600000000000e+02
1.6046097748869133e+18,4.610000000000e+02
1.6046097749519923e+18,4.620000000000e+02
1.604609775016766e+18,4.630000000000e+02
1.6046097750815974e+18,4.640000000000e+02
1.6046097751464722e+18,4.650000000000e+02
1.604609775211478e+18,4.660000000000e+02
1.6046097752762606e+18,4.670000000000e+02
1.6046097753433172e+18,4.680000000000e+02
1.604609775409715e+18,4.690000000000e+02
1.6046097754712438e+18,4.700000000000e+02
1.604609775535977e+18,4.710000000000e+02
1.6046097756007734e+18,4.720000000000e+02
1.6046097756657746e+18,4.730000000000e+02
1.6046097757306135e+18,4.740000000000e+02
1.6046097757955492e+18,4.750000000000e+02
1.6046097758603843e+18,4.760000000000e+02
1.604609775925528e+18,4.770000000000e+02
1.6046097759902446e+18,4.780000000000e+02
1.604609776055118e+18,4.790000000000e+02
1.6046097761200686e+18,4.800000000000e+02
1.6046097761848822e+18,4.810000000000e+02
1.6046097762497075e+18,4.820000000000e+02
1.6046097763176422e+18,4.830000000000e+02
1.604609776379597e+18,4.840000000000e+02
1.6046097764444884e+18,4.850000000000e+02
1.6046097765095708e+18,4.860000000000e+02
1.6046097765743188e+18,4.870000000000e+02
1.6046097766390843e+18,4.880000000000e+02
1.6046097767040532e+18,4.890000000000e+02
1.604609776769037e+18,4.900000000000e+02
1.6046097768338934e+18,4.910000000000e+02
1.604609776898811e+18,4.920000000000e+02
1.6046097769635738e+18,4.930000000000e+02
1.6046097770284744e+18,4.940000000000e+02
1.6046097770936315e+18,4.950000000000e+02
1.6046097771589217e+18,4.960000000000e+02
1.6046097772233037e+18,4.970000000000e+02
1.6046097772943114e+18,4.980000000000e+02
1.604609777353133e+18,4.990000000000e+02
1.6046097774180593e+18,5.000000000000e+02
1.604609777482931e+18,5.010000000000e+02
1.6046097775476923e+18,5.020000000000e+02
1.604609777612525e+18,5.030000000000e+02
1.6046097776776942e+18,5.040000000000e+02
1.6046097777425513e+18,5.050000000000e+02
1.604609777807323e+18,5.060000000000e+02
1.604609777872195e+18,5.070000000000e+02
1.6046097779371384e+18,5.080000000000e+02
1.604609778002034e+18,5.090000000000e+02
1.6046097780667748e+18,5.100000000000e+02
1.6046097781338926e+18,5.110000000000e+02
1.604609778196666e+18,5.120000000000e+02
1.6046097782616476e+18,5.130000000000e+02
1.604609778331457e+18,5.140000000000e+02
1.6046097783913884e+18,5.150000000000e+02
1.6046097784563735e+18,5.160000000000e+02
1.6046097785212933e+18,5.170000000000e+02
1.604609778586059e+18,5.180000000000e+02
1.6046097786509903e+18,5.190000000000e+02
1.6046097787169088e+18,5.200000000000e+02
1.6046097787817395e+18,5.210000000000e+02
1.6046097788456835e+18,5.220000000000e+02
1.6046097789106273e+18,5.230000000000e+02
1.6046097789754156e+18,5.240000000000e+02
1.6046097790404838e+18,5.250000000000e+02
1.604609779105324e+18,5.260000000000e+02
1.6046097791701765e+18,5.270000000000e+02
1.6046097792350953e+18,5.280000000000e+02
1.604609779300209e+18,5.290000000000e+02
1.6046097793648865e+18,5.300000000000e+02
1.6046097794297329e+18,5.310000000000e+02
1.604609779494739e+18,5.320000000000e+02
1.6046097795595517e+18,5.330000000000e+02
1.604609779624379e+18,5.340000000000e+02
1.6046097796893156e+18,5.350000000000e+02
1.6046097797541804e+18,5.360000000000e+02
1.6046097798255214e+18,5.370000000000e+02
1.6046097798841073e+18,5.380000000000e+02
1.6046097799489646e+18,5.390000000000e+02
1.6046097800137308e+18,5.400000000000e+02
1.6046097800786406e+18,5.410000000000e+02
1.604609780143566e+18,5.420000000000e+02
1.604609780208553e+18,5.430000000000e+02
1.6046097802749752e+18,5.440000000000e+02
1.604609780341578e+18,5.450000000000e+02
1.604609780403109e+18,5.460000000000e+02
1.6046097804679898e+18,5.470000000000e+02
1.60460978053285e+18,5.480000000000e+02
1.6046097805980052e+18,5.490000000000e+02
1.604609780662887e+18,5.500000000000e+02
1.604609780728473e+18,5.510000000000e+02
1.6046097807933847e+18,5.520000000000e+02
1.6046097808573345e+18,5.530000000000e+02
1.6046097809226552e+18,5.540000000000e+02
1.6046097809872625e+18,5.550000000000e+02
1.6046097810521572e+18,5.560000000000e+02
1.6046097813118318e+18,5.570000000000e+02
1.604609781376651e+18,5.580000000000e+02
1.604609781441453e+18,5.590000000000e+02
1.6046097815063882e+18,5.600000000000e+02
1.6046097815719063e+18,5.610000000000e+02
1.6046097818957696e+18,5.620000000000e+02
1.6046097819630444e+18,5.630000000000e+02
1.604609782026137e+18,5.640000000000e+02
1.6046097820904684e+18,5.650000000000e+02
1.604609782156e+18,5.660000000000e+02
1.6046097824798584e+18,5.670000000000e+02
1.6046097825446902e+18,5.680000000000e+02
1.6046097826101788e+18,5.690000000000e+02
1.6046097826750671e+18,5.700000000000e+02
1.604609782739461e+18,5.710000000000e+02
1.6046097828047094e+18,5.720000000000e+02
1.604609782869169e+18,5.730000000000e+02
1.604609782934094e+18,5.740000000000e+02
1.6046097829991206e+18,5.750000000000e+02
1.6046097830638966e+18,5.760000000000e+02
1.6046097831287867e+18,5.770000000000e+02
1.6046097831937185e+18,5.780000000000e+02
1.6046097832586166e+18,5.790000000000e+02
1.604609783323418e+18,5.800000000000e+02
1.604609783392255e+18,5.810000000000e+02
1.6046097834533353e+18,5.820000000000e+02
1.6046097835181783e+18,5.830000000000e+02
1.6046097835831194e+18,5.840000000000e+02
1.6046097836479186e+18,5.850000000000e+02
1.6046097837129823e+18,5.860000000000e+02
1.6046097837815747e+18,5.870000000000e+02
1.604609783842647e+18,5.880000000000e+02
1.6046097839076052e+18,5.890000000000e+02
1.6046097839735557e+18,5.900000000000e+02
1.6046097840374351e+18,5.910000000000e+02
1.6046097841023685e+18,5.920000000000e+02
1.6046097841671562e+18,5.930000000000e+02
1.6046097842320118e+18,5.940000000000e+02
1.604609784296974e+18,5.950000000000e+02
1.604609784361855e+18,5.960000000000e+02
1.6046097844267436e+18,5.970000000000e+02
1.6046097844916767e+18,5.980000000000e+02
1.6046097845565832e+18,5.990000000000e+02
1.6046097846214884e+18,6.000000000000e+02
1.6046097846862505e+18,6.010000000000e+02
1.6046097847519875e+18,6.020000000000e+02
1.6046097848161298e+18,6.030000000000e+02
1.6046097848809818e+18,6.040000000000e+02
1.604609784945907e+18,6.050000000000e+02
1.6046097850107185e+18,6.060000000000e+02
1.6046097850756334e+18,6.070000000000e+02
1.604609785140665e+18,6.080000000000e+02
1.6046097852056223e+18,6.090000000000e+02
1.60460978527064e+18,6.100000000000e+02
1.604609785335352e+18,6.110000000000e+02
1.6046097854001027e+18,6.120000000000e+02
1.6046097854652e+18,6.130000000000e+02
1.6046097855301115e+18,6.140000000000e+02
1.6046097855953772e+18,6.150000000000e+02
1.6046097856597348e+18,6.160000000000e+02
1.6046097857246784e+18,6.170000000000e+02
1.6046097857901379e+18,6.180000000000e+02
1.604609785854463e+18,6.190000000000e+02
1.604609785919491e+18,6.200000000000e+02
1.6046097859842237e+18,6.210000000000e+02
1.6046097860491366e+18,6.220000000000e+02
1.6046097861139904e+18,6.230000000000e+02
1.6046097861791565e+18,6.240000000000e+02
1.6046097862439114e+18,6.250000000000e+02
1.6046097863106929e+18,6.260000000000e+02
1.60460978637369e+18,6.270000000000e+02
1.6046097864384522e+18,6.280000000000e+02
1.604609786503478e+18,6.290000000000e+02
1.6046097865683425e+18,6.300000000000e+02
1.6046097866333596e+18,6.310000000000e+02
1.6046097866983224e+18,6.320000000000e+02
1.6046097867698127e+18,6.330000000000e+02
1.604609786827829e+18,6.340000000000e+02
1.6046097868942907e+18,6.350000000000e+02
1.6046097869578982e+18,6.360000000000e+02
1.6046097870227108e+18,6.370000000000e+02
1.6046097870874557e+18,6.380000000000e+02
1.6046097871523459e+18,6.390000000000e+02
1.6046097872173414e+18,6.400000000000e+02
1.6046097872822405e+18,6.410000000000e+02
1.6046097873471514e+18,6.420000000000e+02
